Time,Pressure reading
0.4,1036.1
0.5,1036.2
0.6,1036.2
0.7,1036.3
0.7999999999999999,1036.2
0.8999999999999999,1036.3
0.9999999999999999,1036.4
1.0999999999999999,1036.3
1.2,1036.3
1.3,1036.5
1.4000000000000001,1036.4
1.5000000000000002,1036.4
1.6000000000000003,1036.3
1.7000000000000004,1036.3
1.8000000000000005,1036.4
1.9000000000000006,1036.4
2.0000000000000004,1036.5
2.1000000000000005,1036.5
2.2000000000000006,1036.5
2.3000000000000007,1036.5
2.400000000000001,1036.5
2.500000000000001,1036.5
2.600000000000001,1036.5
2.700000000000001,1036.6
2.800000000000001,1036.5
2.9000000000000012,1036.6
3.0000000000000013,1036.6
3.1000000000000014,1036.7
3.2000000000000015,1036.7
3.3000000000000016,1036.7
3.4000000000000017,1036.7
3.5000000000000018,1036.7
3.600000000000002,1036.6
3.700000000000002,1036.7
3.800000000000002,1036.7
3.900000000000002,1036.8
4.000000000000002,1036.7
4.100000000000001,1036.8
4.200000000000001,1036.7
4.300000000000001,1036.8
4.4,1036.8
4.5,1036.8
4.6,1036.8
4.699999999999999,1036.9
4.799999999999999,1036.8
4.899999999999999,1036.8
4.999999999999998,1036.9
5.099999999999998,1036.8
5.1999999999999975,1037.0
5.299999999999997,1036.9
5.399999999999997,1037.0
5.4999999999999964,1037.0
5.599999999999996,1037.0
5.699999999999996,1036.9
5.799999999999995,1037.1
5.899999999999995,1037.1
5.999999999999995,1037.1
6.099999999999994,1037.2
6.199999999999994,1037.3
6.299999999999994,1037.3
6.399999999999993,1037.4
6.499999999999993,1037.7
6.5999999999999925,1038.1
6.699999999999992,1038.5
6.799999999999992,1038.9
6.8999999999999915,1039.8
6.999999999999991,1040.4
7.099999999999991,1041.3
7.19999999999999,1042.0
7.29999999999999,1042.7
7.39999999999999,1043.6
7.499999999999989,1044.2
7.599999999999989,1045.1
7.699999999999989,1045.9
7.799999999999988,1046.5
7.899999999999988,1047.3
7.999999999999988,1048.0
8.099999999999987,1048.9
8.199999999999987,1049.7
8.299999999999986,1050.4
8.399999999999986,1051.2
8.499999999999986,1051.9
8.599999999999985,1052.8
8.699999999999985,1053.7
8.799999999999985,1054.6
8.899999999999984,1055.4
8.999999999999984,1056.4
9.099999999999984,1057.2
9.199999999999983,1058.0
9.299999999999983,1058.9
9.399999999999983,1059.8
9.499999999999982,1060.6
9.599999999999982,1061.5
9.699999999999982,1062.3
9.799999999999981,1063.3
9.89999999999998,1064.1
9.99999999999998,1065.2
10.09999999999998,1065.9
10.19999999999998,1067.0
10.29999999999998,1067.9
10.399999999999979,1068.8
10.499999999999979,1069.9
10.599999999999978,1070.7
10.699999999999978,1071.7
10.799999999999978,1072.5
10.899999999999977,1073.5
10.999999999999977,1074.3
11.099999999999977,1075.2
11.199999999999976,1076.0
11.299999999999976,1077.0
11.399999999999975,1077.8
11.499999999999975,1078.9
11.599999999999975,1079.8
11.699999999999974,1080.8
11.799999999999974,1081.7
11.899999999999974,1082.8
11.999999999999973,1083.8
12.099999999999973,1084.7
12.199999999999973,1085.5
12.299999999999972,1086.5
12.399999999999972,1087.3
12.499999999999972,1088.2
12.599999999999971,1089.2
12.69999999999997,1090.0
12.79999999999997,1090.9
12.89999999999997,1092.0
12.99999999999997,1092.9
