Time,Pressure reading
0.4,1175.4
0.5,1175.4
0.6,1175.3
0.7,1175.4
0.7999999999999999,1175.5
0.8999999999999999,1175.5
0.9999999999999999,1175.5
1.0999999999999999,1175.5
1.2,1175.6
1.3,1175.5
1.4000000000000001,1175.6
1.5000000000000002,1175.6
1.6000000000000003,1175.5
1.7000000000000004,1175.6
1.8000000000000005,1175.6
1.9000000000000006,1175.5
2.0000000000000004,1175.7
2.1000000000000005,1175.5
2.2000000000000006,1175.6
2.3000000000000007,1175.7
2.400000000000001,1175.7
2.500000000000001,1175.6
2.600000000000001,1175.6
2.700000000000001,1175.5
2.800000000000001,1175.7
2.9000000000000012,1175.7
3.0000000000000013,1175.7
3.1000000000000014,1175.7
3.2000000000000015,1175.7
3.3000000000000016,1175.7
3.4000000000000017,1175.7
3.5000000000000018,1175.7
3.600000000000002,1175.7
3.700000000000002,1175.8
3.800000000000002,1175.7
3.900000000000002,1175.8
4.000000000000002,1175.7
4.100000000000001,1175.7
4.200000000000001,1175.7
4.300000000000001,1175.7
4.4,1175.8
4.5,1175.7
4.6,1175.6
4.699999999999999,1175.7
4.799999999999999,1176.0
4.899999999999999,1177.2
4.999999999999998,1178.4
5.099999999999998,1179.8
5.1999999999999975,1181.2
5.299999999999997,1182.9
5.399999999999997,1184.6
5.4999999999999964,1186.1
5.599999999999996,1187.8
5.699999999999996,1189.4
5.799999999999995,1191.1
5.899999999999995,1192.7
5.999999999999995,1194.2
6.099999999999994,1195.8
6.199999999999994,1197.2
6.299999999999994,1198.9
6.399999999999993,1200.5
6.499999999999993,1202.0
6.5999999999999925,1203.7
6.699999999999992,1205.3
6.799999999999992,1207.0
6.8999999999999915,1208.7
6.999999999999991,1210.5
7.099999999999991,1212.1
7.19999999999999,1214.0
7.29999999999999,1215.5
7.39999999999999,1217.2
7.499999999999989,1218.8
7.599999999999989,1220.4
7.699999999999989,1222.0
7.799999999999988,1223.5
7.899999999999988,1225.0
7.999999999999988,1226.7
8.099999999999987,1228.3
8.199999999999987,1230.0
8.299999999999986,1231.8
8.399999999999986,1233.4
8.499999999999986,1235.2
8.599999999999985,1237.0
8.699999999999985,1238.7
8.799999999999985,1240.5
8.899999999999984,1242.2
8.999999999999984,1243.8
9.099999999999984,1245.3
9.199999999999983,1247.0
9.299999999999983,1248.6
9.399999999999983,1250.2
9.499999999999982,1251.8
9.599999999999982,1253.5
9.699999999999982,1255.3
9.799999999999981,1256.9
9.89999999999998,1258.7
9.99999999999998,1260.4
10.09999999999998,1262.5
10.19999999999998,1264.2
10.29999999999998,1266.0
10.399999999999979,1267.8
10.499999999999979,1269.5
10.599999999999978,1271.2
10.699999999999978,1272.9
10.799999999999978,1274.7
10.899999999999977,1276.1
10.999999999999977,1277.9
11.099999999999977,1279.6
11.199999999999976,1281.4
11.299999999999976,1283.3
11.399999999999975,1284.9
11.499999999999975,1286.8
11.599999999999975,1288.7
11.699999999999974,1290.7
11.799999999999974,1292.5
11.899999999999974,1294.4
11.999999999999973,1296.2
12.099999999999973,1298.0
12.199999999999973,1299.7
12.299999999999972,1301.3
12.399999999999972,1303.2
12.499999999999972,1304.8
12.599999999999971,1306.6
12.69999999999997,1308.5
12.79999999999997,1310.2
12.89999999999997,1312.2
12.99999999999997,1314.1
13.09999999999997,1316.0
13.199999999999969,1318.0
13.299999999999969,1320.0
13.399999999999968,1322.0
13.499999999999968,1323.9
13.599999999999968,1325.7
13.699999999999967,1327.7
13.799999999999967,1329.5
13.899999999999967,1331.2
13.999999999999966,1333.1
14.099999999999966,1334.9
14.199999999999966,1336.7
14.299999999999965,1338.8
14.399999999999965,1340.6
14.499999999999964,1342.6
14.599999999999964,1344.5
14.699999999999964,1346.6
14.799999999999963,1348.6
14.899999999999963,1350.9
14.999999999999963,1352.9
15.099999999999962,1354.9
15.199999999999962,1356.7
15.299999999999962,1358.7
15.399999999999961,1360.6
15.499999999999961,1362.6
15.59999999999996,1364.5
15.69999999999996,1366.3
15.79999999999996,1368.1
15.89999999999996,1370.1
15.99999999999996,1372.3
16.09999999999996,1374.3
16.19999999999996,1376.3
16.29999999999996,1378.6
16.399999999999963,1380.8
16.499999999999964,1382.8
16.599999999999966,1385.0
16.699999999999967,1387.1
16.79999999999997,1389.0
16.89999999999997,1391.2
16.99999999999997,1393.1
17.099999999999973,1395.1
17.199999999999974,1397.1
17.299999999999976,1399.0
17.399999999999977,1401.1
17.49999999999998,1403.2
17.59999999999998,1405.4
17.69999999999998,1407.6
17.799999999999983,1409.8
17.899999999999984,1412.1
17.999999999999986,1414.1
18.099999999999987,1416.6
18.19999999999999,1418.7
18.29999999999999,1420.9
18.39999999999999,1423.1
18.499999999999993,1425.2
18.599999999999994,1427.2
18.699999999999996,1429.3
18.799999999999997,1431.4
18.9,1433.4
19.0,1435.7
19.1,1437.8
19.200000000000003,1440.1
19.300000000000004,1442.3
19.400000000000006,1444.6
19.500000000000007,1447.0
19.60000000000001,1449.5
19.70000000000001,1451.7
19.80000000000001,1454.0
19.900000000000013,1456.4
20.000000000000014,1458.6
20.100000000000016,1461.0
20.200000000000017,1463.2
20.30000000000002,1465.1
20.40000000000002,1467.3
20.50000000000002,1469.4
20.600000000000023,1471.8
20.700000000000024,1474.2
20.800000000000026,1476.6
20.900000000000027,1478.9
21.00000000000003,1481.4
21.10000000000003,1483.9
21.20000000000003,1486.5
21.300000000000033,1488.7
21.400000000000034,1491.2
21.500000000000036,1493.6
21.600000000000037,1496.1
21.70000000000004,1498.3
21.80000000000004,1500.6
21.90000000000004,1502.9
22.000000000000043,1505.1
22.100000000000044,1507.5
22.200000000000045,1510.0
22.300000000000047,1512.4
22.40000000000005,1514.9
22.50000000000005,1517.4
22.60000000000005,1520.0
22.700000000000053,1522.6
22.800000000000054,1525.3
22.900000000000055,1527.9
23.000000000000057,1530.4
23.10000000000006,1532.8
23.20000000000006,1535.1
23.30000000000006,1537.5
23.400000000000063,1540.0
23.500000000000064,1542.4
23.600000000000065,1544.8
23.700000000000067,1547.2
23.800000000000068,1550.0
23.90000000000007,1552.5
24.00000000000007,1555.2
24.100000000000072,1557.9
24.200000000000074,1560.8
24.300000000000075,1563.5
24.400000000000077,1566.1
24.500000000000078,1568.9
24.60000000000008,1571.4
24.70000000000008,1574.0
24.800000000000082,1576.5
24.900000000000084,1579.0
25.000000000000085,1581.5
25.100000000000087,1584.1
25.200000000000088,1586.5
25.30000000000009,1589.3
25.40000000000009,1592.0
25.500000000000092,1594.8
25.600000000000094,1597.7
25.700000000000095,1600.5
25.800000000000097,1603.3
25.900000000000098,1605.2
26.0000000000001,1606.0
26.1000000000001,1606.5
26.200000000000102,1606.8
26.300000000000104,1606.8
26.400000000000105,1606.7
26.500000000000107,1606.5
26.600000000000108,1606.5
26.70000000000011,1606.2
26.80000000000011,1606.1
26.900000000000112,1605.8
27.000000000000114,1605.7
27.100000000000115,1605.5
27.200000000000117,1605.4
27.300000000000118,1605.3
27.40000000000012,1605.2
27.50000000000012,1605.2
27.600000000000122,1605.0
27.700000000000124,1604.8
27.800000000000125,1604.9
27.900000000000126,1604.6
28.000000000000128,1604.7
28.10000000000013,1604.5
28.20000000000013,1604.5
28.300000000000132,1604.2
28.400000000000134,1604.3
28.500000000000135,1604.4
28.600000000000136,1604.2
28.700000000000138,1604.2
28.80000000000014,1604.2
28.90000000000014,1604.3
29.000000000000142,1604.2
29.100000000000144,1604.1
29.200000000000145,1604.0
29.300000000000146,1604.0
29.400000000000148,1603.9
29.50000000000015,1603.9
29.60000000000015,1604.0
29.700000000000152,1603.9
29.800000000000153,1604.0
29.900000000000155,1603.9
30.000000000000156,1603.9
30.100000000000158,1603.9
30.20000000000016,1603.9
30.30000000000016,1603.9
30.400000000000162,1603.8
30.500000000000163,1603.9
30.600000000000165,1603.7
30.700000000000166,1603.6
30.800000000000168,1603.8
30.90000000000017,1603.7
31.00000000000017,1603.7
31.100000000000172,1603.7
31.200000000000173,1603.8
31.300000000000175,1603.7
31.400000000000176,1603.5
31.500000000000178,1603.7
31.60000000000018,1603.7
31.70000000000018,1603.5
31.800000000000182,1603.6
31.900000000000183,1603.5
32.000000000000185,1603.5
32.100000000000186,1603.4
32.20000000000019,1603.6
32.30000000000019,1603.6
32.40000000000019,1603.4
32.50000000000019,1603.5
32.60000000000019,1603.4
32.700000000000195,1603.3
32.800000000000196,1603.5
32.9000000000002,1603.5
33.0000000000002,1603.4
33.1000000000002,1603.4
33.2000000000002,1603.4
33.3000000000002,1603.5
33.400000000000205,1603.3
33.500000000000206,1603.3
33.60000000000021,1603.3
33.70000000000021,1603.4
33.80000000000021,1603.2
33.90000000000021,1603.3
34.00000000000021,1603.3
34.100000000000215,1603.1
34.200000000000216,1603.2
34.30000000000022,1603.1
34.40000000000022,1603.2
34.50000000000022,1603.3
34.60000000000022,1603.2
34.70000000000022,1603.2
34.800000000000225,1603.3
34.900000000000226,1603.1
35.00000000000023,1603.1
35.10000000000023,1602.8
35.20000000000023,1603.1
35.30000000000023,1603.0
35.40000000000023,1603.0
35.500000000000234,1603.1
35.600000000000236,1603.0
35.70000000000024,1602.9
35.80000000000024,1603.0
35.90000000000024,1603.1
36.00000000000024,1602.9
36.10000000000024,1603.0
36.200000000000244,1603.1
36.300000000000246,1602.8
36.40000000000025,1602.9
36.50000000000025,1602.9
36.60000000000025,1603.0
36.70000000000025,1602.9
36.80000000000025,1602.9
36.900000000000254,1602.9
37.000000000000256,1602.8
37.10000000000026,1602.9
37.20000000000026,1603.0
37.30000000000026,1602.8
37.40000000000026,1602.8
37.50000000000026,1602.9
37.600000000000264,1602.9
37.700000000000266,1602.7
37.80000000000027,1602.7
37.90000000000027,1602.9
38.00000000000027,1602.8
38.10000000000027,1602.9
38.20000000000027,1602.8
38.300000000000274,1602.7
38.400000000000276,1602.7
38.50000000000028,1602.8
38.60000000000028,1602.7
38.70000000000028,1602.6
38.80000000000028,1602.6
38.90000000000028,1602.6
39.000000000000284,1602.7
39.100000000000286,1602.6
39.20000000000029,1602.5
39.30000000000029,1602.5
39.40000000000029,1602.6
39.50000000000029,1602.7
39.60000000000029,1602.6
39.700000000000294,1602.6
39.800000000000296,1602.4
39.9000000000003,1602.6
40.0000000000003,1602.5
40.1000000000003,1602.5
40.2000000000003,1602.5
40.3000000000003,1602.4
40.400000000000304,1602.4
40.500000000000306,1602.5
40.60000000000031,1602.5
40.70000000000031,1602.5
40.80000000000031,1602.3
40.90000000000031,1602.3
41.00000000000031,1602.4
41.100000000000314,1602.4
41.200000000000315,1602.3
41.30000000000032,1602.5
41.40000000000032,1602.4
41.50000000000032,1602.2
41.60000000000032,1602.4
41.70000000000032,1602.2
41.800000000000324,1602.2
41.900000000000325,1602.2
42.00000000000033,1602.4
42.10000000000033,1602.2
42.20000000000033,1602.3
42.30000000000033,1602.4
42.40000000000033,1602.4
42.500000000000334,1602.3
42.600000000000335,1602.3
42.70000000000034,1602.2
42.80000000000034,1602.2
42.90000000000034,1602.3
43.00000000000034,1602.1
43.10000000000034,1602.2
43.200000000000344,1602.2
43.300000000000345,1602.1
43.40000000000035,1602.2
43.50000000000035,1602.1
43.60000000000035,1602.2
43.70000000000035,1602.1
43.80000000000035,1602.2
43.900000000000354,1602.1
44.000000000000355,1602.2
44.10000000000036,1602.1
44.20000000000036,1602.1
44.30000000000036,1602.2
44.40000000000036,1602.1
44.50000000000036,1602.1
44.600000000000364,1602.1
44.700000000000365,1602.0
44.80000000000037,1602.1
44.90000000000037,1602.1
45.00000000000037,1602.0
45.10000000000037,1602.1
45.20000000000037,1602.1
45.300000000000374,1601.8
45.400000000000375,1602.0
45.50000000000038,1602.1
45.60000000000038,1602.0
45.70000000000038,1602.0
45.80000000000038,1601.9
45.90000000000038,1602.0
46.000000000000384,1602.1
46.100000000000385,1601.9
46.20000000000039,1601.8
46.30000000000039,1602.0
46.40000000000039,1601.9
46.50000000000039,1601.9
46.60000000000039,1602.0
46.700000000000394,1601.8
46.800000000000395,1601.9
46.9000000000004,1601.8
47.0000000000004,1601.8
47.1000000000004,1601.8
47.2000000000004,1601.8
47.3000000000004,1601.8
47.400000000000404,1601.9
47.500000000000405,1601.8
47.600000000000406,1601.8
47.70000000000041,1601.8
47.80000000000041,1601.9
47.90000000000041,1601.8
48.00000000000041,1601.8
48.10000000000041,1601.8
48.200000000000415,1601.6
48.300000000000416,1602.0
48.40000000000042,1601.8
48.50000000000042,1601.8
48.60000000000042,1601.7
48.70000000000042,1601.6
48.80000000000042,1601.7
48.900000000000425,1601.6
49.000000000000426,1601.7
49.10000000000043,1601.8
49.20000000000043,1601.8
49.30000000000043,1601.7
