Time,Pressure reading
0.4,1038.8
0.5,1038.8
0.6,1038.8
0.7,1038.8
0.7999999999999999,1038.7
0.8999999999999999,1038.8
0.9999999999999999,1038.9
1.0999999999999999,1038.8
1.2,1038.7
1.3,1038.7
1.4000000000000001,1038.9
1.5000000000000002,1038.8
1.6000000000000003,1038.7
1.7000000000000004,1038.7
1.8000000000000005,1038.7
1.9000000000000006,1038.8
2.0000000000000004,1038.8
2.1000000000000005,1038.8
2.2000000000000006,1038.8
2.3000000000000007,1038.9
2.400000000000001,1038.8
2.500000000000001,1038.7
2.600000000000001,1038.7
2.700000000000001,1038.8
2.800000000000001,1038.8
2.9000000000000012,1038.7
3.0000000000000013,1038.7
3.1000000000000014,1038.8
3.2000000000000015,1038.8
3.3000000000000016,1038.8
3.4000000000000017,1038.8
3.5000000000000018,1038.8
3.600000000000002,1038.8
3.700000000000002,1038.7
3.800000000000002,1038.9
3.900000000000002,1038.7
4.000000000000002,1038.6
4.100000000000001,1038.8
4.200000000000001,1039.0
4.300000000000001,1039.3
4.4,1039.5
4.5,1039.7
4.6,1040.1
4.699999999999999,1040.2
4.799999999999999,1040.5
4.899999999999999,1040.8
4.999999999999998,1041.0
5.099999999999998,1041.3
5.1999999999999975,1041.6
5.299999999999997,1041.7
5.399999999999997,1042.0
5.4999999999999964,1042.3
5.599999999999996,1042.5
5.699999999999996,1042.8
5.799999999999995,1042.9
5.899999999999995,1043.3
5.999999999999995,1043.4
6.099999999999994,1043.6
6.199999999999994,1043.9
6.299999999999994,1044.1
6.399999999999993,1044.4
6.499999999999993,1044.7
6.5999999999999925,1044.9
6.699999999999992,1045.3
6.799999999999992,1045.5
6.8999999999999915,1045.7
6.999999999999991,1046.0
7.099999999999991,1046.4
7.19999999999999,1046.5
7.29999999999999,1046.7
7.39999999999999,1046.9
7.499999999999989,1047.1
7.599999999999989,1047.5
7.699999999999989,1047.7
7.799999999999988,1047.9
7.899999999999988,1048.2
7.999999999999988,1048.4
8.099999999999987,1048.8
8.199999999999987,1048.9
8.299999999999986,1049.2
8.399999999999986,1049.5
8.499999999999986,1049.7
8.599999999999985,1050.0
8.699999999999985,1050.2
8.799999999999985,1050.6
8.899999999999984,1050.7
8.999999999999984,1051.0
9.099999999999984,1051.2
9.199999999999983,1051.4
9.299999999999983,1051.6
9.399999999999983,1051.9
9.499999999999982,1052.2
9.599999999999982,1052.4
9.699999999999982,1052.7
9.799999999999981,1052.9
9.89999999999998,1053.4
9.99999999999998,1053.4
10.09999999999998,1053.8
10.19999999999998,1054.1
10.29999999999998,1054.3
10.399999999999979,1054.6
10.499999999999979,1054.8
10.599999999999978,1055.0
10.699999999999978,1055.3
10.799999999999978,1055.5
10.899999999999977,1055.7
10.999999999999977,1056.0
11.099999999999977,1056.2
11.199999999999976,1056.4
11.299999999999976,1056.7
11.399999999999975,1057.0
11.499999999999975,1057.3
11.599999999999975,1057.5
11.699999999999974,1057.8
11.799999999999974,1058.1
11.899999999999974,1058.4
11.999999999999973,1058.6
12.099999999999973,1058.8
12.199999999999973,1059.0
12.299999999999972,1059.2
12.399999999999972,1059.6
12.499999999999972,1059.7
12.599999999999971,1059.9
12.69999999999997,1060.3
12.79999999999997,1060.5
12.89999999999997,1060.7
12.99999999999997,1060.9
13.09999999999997,1061.3
13.199999999999969,1061.5
13.299999999999969,1061.8
13.399999999999968,1062.1
13.499999999999968,1062.2
13.599999999999968,1062.6
13.699999999999967,1062.8
13.799999999999967,1063.1
13.899999999999967,1063.3
13.999999999999966,1063.6
14.099999999999966,1063.8
14.199999999999966,1064.1
14.299999999999965,1064.2
14.399999999999965,1064.6
14.499999999999964,1064.8
14.599999999999964,1065.0
14.699999999999964,1065.3
14.799999999999963,1065.6
14.899999999999963,1065.8
14.999999999999963,1066.0
15.099999999999962,1066.3
15.199999999999962,1066.7
15.299999999999962,1066.9
15.399999999999961,1067.1
15.499999999999961,1067.4
15.59999999999996,1067.6
15.69999999999996,1067.8
15.79999999999996,1068.1
15.89999999999996,1068.4
15.99999999999996,1068.6
16.09999999999996,1068.9
16.19999999999996,1069.2
16.29999999999996,1069.4
16.399999999999963,1069.6
16.499999999999964,1070.0
16.599999999999966,1070.1
16.699999999999967,1070.6
16.79999999999997,1070.8
16.89999999999997,1071.0
16.99999999999997,1071.4
17.099999999999973,1071.6
17.199999999999974,1071.7
17.299999999999976,1072.0
17.399999999999977,1072.2
17.49999999999998,1072.4
17.59999999999998,1072.7
17.69999999999998,1073.0
17.799999999999983,1073.2
17.899999999999984,1073.4
17.999999999999986,1073.8
18.099999999999987,1074.0
18.19999999999999,1074.3
18.29999999999999,1074.6
18.39999999999999,1074.9
18.499999999999993,1075.3
18.599999999999994,1075.5
18.699999999999996,1075.7
18.799999999999997,1075.8
18.9,1076.1
19.0,1076.2
19.1,1076.6
19.200000000000003,1076.8
19.300000000000004,1077.1
19.400000000000006,1077.4
19.500000000000007,1077.7
19.60000000000001,1077.8
19.70000000000001,1078.1
19.80000000000001,1078.4
19.900000000000013,1078.7
20.000000000000014,1079.0
20.100000000000016,1079.3
20.200000000000017,1079.6
20.30000000000002,1079.8
20.40000000000002,1080.0
20.50000000000002,1080.1
20.600000000000023,1080.5
20.700000000000024,1080.8
20.800000000000026,1081.0
20.900000000000027,1081.2
21.00000000000003,1081.4
21.10000000000003,1081.8
21.20000000000003,1082.0
21.300000000000033,1082.2
21.400000000000034,1082.5
21.500000000000036,1082.8
21.600000000000037,1083.1
21.70000000000004,1083.4
21.80000000000004,1083.7
21.90000000000004,1083.8
22.000000000000043,1084.2
22.100000000000044,1084.4
22.200000000000045,1084.8
22.300000000000047,1084.9
22.40000000000005,1085.1
22.50000000000005,1085.3
22.60000000000005,1085.6
22.700000000000053,1085.8
22.800000000000054,1086.2
22.900000000000055,1086.5
23.000000000000057,1086.7
23.10000000000006,1087.0
23.20000000000006,1087.2
23.30000000000006,1087.6
23.400000000000063,1087.9
23.500000000000064,1088.1
23.600000000000065,1088.3
23.700000000000067,1088.6
23.800000000000068,1088.9
23.90000000000007,1089.1
24.00000000000007,1089.3
24.100000000000072,1089.6
24.200000000000074,1089.8
24.300000000000075,1090.1
24.400000000000077,1090.3
24.500000000000078,1090.6
24.60000000000008,1090.8
24.70000000000008,1091.3
24.800000000000082,1091.5
24.900000000000084,1091.8
25.000000000000085,1092.0
25.100000000000087,1092.3
25.200000000000088,1092.6
25.30000000000009,1092.9
25.40000000000009,1093.1
25.500000000000092,1093.3
25.600000000000094,1093.5
25.700000000000095,1093.8
25.800000000000097,1094.1
25.900000000000098,1094.3
26.0000000000001,1094.7
26.1000000000001,1094.8
26.200000000000102,1095.1
26.300000000000104,1095.5
26.400000000000105,1095.8
26.500000000000107,1096.0
26.600000000000108,1096.2
26.70000000000011,1096.5
26.80000000000011,1096.9
26.900000000000112,1097.1
27.000000000000114,1097.2
27.100000000000115,1097.5
27.200000000000117,1097.9
27.300000000000118,1098.1
27.40000000000012,1098.3
27.50000000000012,1098.7
27.600000000000122,1098.9
27.700000000000124,1099.1
27.800000000000125,1099.5
27.900000000000126,1099.7
28.000000000000128,1100.0
28.10000000000013,1100.3
28.20000000000013,1100.5
28.300000000000132,1100.9
28.400000000000134,1101.1
28.500000000000135,1101.4
28.600000000000136,1101.6
28.700000000000138,1101.8
28.80000000000014,1102.2
28.90000000000014,1102.5
29.000000000000142,1102.7
29.100000000000144,1102.9
29.200000000000145,1103.2
29.300000000000146,1103.5
29.400000000000148,1103.7
29.50000000000015,1104.0
29.60000000000015,1104.2
29.700000000000152,1104.5
29.800000000000153,1104.8
29.900000000000155,1105.1
30.000000000000156,1105.4
30.100000000000158,1105.7
30.20000000000016,1106.0
30.30000000000016,1106.2
30.400000000000162,1106.5
30.500000000000163,1106.7
30.600000000000165,1107.1
30.700000000000166,1107.3
30.800000000000168,1107.5
30.90000000000017,1107.6
31.00000000000017,1108.1
31.100000000000172,1108.3
31.200000000000173,1108.5
31.300000000000175,1108.9
31.400000000000176,1109.2
31.500000000000178,1109.4
31.60000000000018,1109.8
31.70000000000018,1110.0
31.800000000000182,1110.3
31.900000000000183,1110.7
32.000000000000185,1110.8
32.100000000000186,1111.0
32.20000000000019,1111.3
32.30000000000019,1111.5
32.40000000000019,1111.7
32.50000000000019,1112.1
32.60000000000019,1112.4
32.700000000000195,1112.7
32.800000000000196,1113.0
32.9000000000002,1113.2
33.0000000000002,1113.6
33.1000000000002,1113.7
33.2000000000002,1114.0
33.3000000000002,1114.4
33.400000000000205,1114.5
33.500000000000206,1114.9
33.60000000000021,1115.2
33.70000000000021,1115.4
33.80000000000021,1115.7
33.90000000000021,1115.9
34.00000000000021,1116.2
34.100000000000215,1116.4
34.200000000000216,1116.8
34.30000000000022,1117.1
34.40000000000022,1117.2
34.50000000000022,1117.5
34.60000000000022,1117.9
34.70000000000022,1118.2
34.800000000000225,1118.4
34.900000000000226,1118.8
35.00000000000023,1119.0
35.10000000000023,1119.3
35.20000000000023,1119.5
35.30000000000023,1119.6
35.40000000000023,1119.5
35.500000000000234,1119.6
35.600000000000236,1119.6
35.70000000000024,1119.7
35.80000000000024,1119.7
35.90000000000024,1119.7
36.00000000000024,1119.6
36.10000000000024,1119.5
36.200000000000244,1119.6
36.300000000000246,1119.7
36.40000000000025,1119.7
36.50000000000025,1119.6
36.60000000000025,1119.6
36.70000000000025,1119.6
36.80000000000025,1119.6
36.900000000000254,1119.7
37.000000000000256,1119.6
37.10000000000026,1119.5
37.20000000000026,1119.6
37.30000000000026,1119.5
37.40000000000026,1119.6
37.50000000000026,1119.5
37.600000000000264,1119.5
37.700000000000266,1119.6
37.80000000000027,1119.5
37.90000000000027,1119.4
38.00000000000027,1119.5
38.10000000000027,1119.5
38.20000000000027,1119.4
38.300000000000274,1119.5
38.400000000000276,1119.4
