Time,Pressure reading
0.30000000000000004,1042.4
0.4,1042.4
0.5,1042.4
0.6,1042.3
0.7,1042.4
0.7999999999999999,1042.2
0.8999999999999999,1042.4
0.9999999999999999,1042.3
1.0999999999999999,1042.3
1.2,1042.4
1.3,1042.3
1.4000000000000001,1042.4
1.5000000000000002,1042.3
1.6000000000000003,1042.3
1.7000000000000004,1042.5
1.8000000000000005,1042.4
1.9000000000000006,1042.3
2.0000000000000004,1042.3
2.1000000000000005,1042.6
2.2000000000000006,1043.0
2.3000000000000007,1043.2
2.400000000000001,1043.6
2.500000000000001,1043.8
2.600000000000001,1044.1
2.700000000000001,1044.4
2.800000000000001,1044.8
2.9000000000000012,1045.1
3.0000000000000013,1045.3
3.1000000000000014,1045.7
3.2000000000000015,1046.0
3.3000000000000016,1046.2
3.4000000000000017,1046.6
3.5000000000000018,1047.0
3.600000000000002,1047.2
3.700000000000002,1047.6
3.800000000000002,1047.9
3.900000000000002,1048.3
4.000000000000002,1048.6
4.100000000000001,1048.9
4.200000000000001,1049.2
4.300000000000001,1049.6
4.4,1049.8
4.5,1050.1
4.6,1050.4
4.699999999999999,1050.8
4.799999999999999,1051.0
4.899999999999999,1051.3
4.999999999999998,1051.7
5.099999999999998,1052.1
5.1999999999999975,1052.4
5.299999999999997,1052.7
5.399999999999997,1053.1
5.4999999999999964,1053.4
5.599999999999996,1053.6
5.699999999999996,1054.0
5.799999999999995,1054.3
5.899999999999995,1054.6
5.999999999999995,1054.9
6.099999999999994,1055.1
6.199999999999994,1055.6
6.299999999999994,1055.7
6.399999999999993,1056.2
6.499999999999993,1056.5
6.5999999999999925,1056.8
6.699999999999992,1057.2
6.799999999999992,1057.6
6.8999999999999915,1057.9
6.999999999999991,1058.2
7.099999999999991,1058.5
7.19999999999999,1058.9
7.29999999999999,1059.3
7.39999999999999,1059.5
7.499999999999989,1059.9
7.599999999999989,1060.1
7.699999999999989,1060.4
7.799999999999988,1060.8
7.899999999999988,1061.0
7.999999999999988,1061.4
8.099999999999987,1061.6
8.199999999999987,1062.0
8.299999999999986,1062.4
8.399999999999986,1062.6
8.499999999999986,1063.0
8.599999999999985,1063.3
8.699999999999985,1063.7
8.799999999999985,1064.1
8.899999999999984,1064.4
8.999999999999984,1064.7
9.099999999999984,1065.0
9.199999999999983,1065.4
9.299999999999983,1065.7
9.399999999999983,1066.1
9.499999999999982,1066.3
9.599999999999982,1066.6
9.699999999999982,1067.0
9.799999999999981,1067.2
9.89999999999998,1067.6
9.99999999999998,1068.0
10.09999999999998,1068.3
10.19999999999998,1068.6
10.29999999999998,1068.9
