Value 1
1061.0
1060.9
1060.9
1061.1
1061.0
1061.0
1060.9
1060.9
1061.0
1061.0
1061.0
1061.0
1061.0
1061.0
1060.9
1061.0
1060.9
1060.9
1061.1
1061.0
1060.9
1061.0
1061.0
1060.9
1060.9
1060.9
1060.9
1060.8
1060.9
1060.9
1060.9
1060.8
1060.9
1060.9
1060.9
1060.9
1060.9
1060.8
1060.9
1060.9
1060.8
1060.8
1060.8
1060.7
1060.8
1060.8
1060.8
1060.9
1060.8
1060.8
1060.8
1060.8
1060.9
1060.8
1060.6
1060.7
1060.8
1060.8
1060.7
1060.7
1060.7
1060.8
1060.8
1060.7
1060.8
1060.7
1060.8
1060.8
1060.7
1060.8
1060.8
1060.8
1060.8
1060.8
1060.8
1060.8
1060.7
1060.7
1060.6
1060.7
1060.8
1060.7
1060.7
1060.8
1060.7
1060.6
1060.6
1060.7
1060.7
1060.8
1060.7
1060.6
1060.7
1060.7
1060.6
1060.7
1060.7
1060.7
1060.7
1060.7
1060.8
1060.8
1060.8
1060.7
1060.6
1060.6
1060.7
1060.7
1060.7
1060.6
1060.7
1060.6
1060.7
1060.7
1060.7
1060.7
1060.6
1060.6
1060.7
1060.7
1060.7
1060.6
1060.6
1060.6
1060.5
1060.6
1060.6
1060.6
1060.6
1060.6
1060.6
1060.5
1060.5
1060.5
1060.6
1060.6
1060.6
1060.5
1060.6
1060.5
1060.7
1060.5
1060.5
1060.5
1060.5
1060.6
1060.6
1060.6
1060.5
1060.5
1060.6
1060.5
1060.4
1060.6
1060.5
1060.4
1060.5
1060.5
1060.4
1060.5
1060.5
1060.5
1060.4
1060.4
1060.4
1060.5
1060.4
1060.4
1060.5
1060.4
1060.5
1060.3
1060.5
1060.3
1060.5
1060.5
1060.5
1060.3
1060.4
1060.4
1060.5
1060.5
1060.4
1060.5
1060.4
1060.4
1060.5
1060.5
1060.4
1060.3
1060.5
1060.4
1060.5
1060.4
1060.5
1060.4
1060.2
1060.4
1060.3
1060.4
1060.4
1060.4
1060.3
1060.3
1060.4
1060.3
1060.2
1060.3
1060.5
1060.4
1060.3
1060.3
1060.2
1060.2
1060.3
1060.2
1060.3
1060.3
1060.4
1060.3
1060.3
1060.3
1060.3
1060.2
1060.2
1060.3
1060.3
1060.4
1060.4
1060.4
1060.3
1060.3
1060.5
1060.3
1060.2
1060.3
1060.3
1060.1
1060.2
1060.3
1060.2
1060.2
1060.3
1060.3
1060.3
1060.3
1060.3
1060.3
1060.2
1060.3
1060.3
1060.3
1060.2
1060.2
1060.2
1060.2
1060.2
1060.2
1060.2
1060.2
1060.2
1060.2
1060.3
1060.2
1060.2
1060.2
1060.2
1060.3
1060.1
1060.2
1060.3
1060.3
1060.1
1060.2
1060.2
1060.2
1060.1
1060.3
1060.3
1060.2
1060.1
1060.2
1060.2
1060.3
1060.2
1060.1
1060.1
1060.2
1060.1
1060.1
1060.2
1060.2
1060.2
1060.1
1060.1
1060.2
1060.1
1060.2
1060.2
1060.2
1060.2
1060.0
1060.1
1060.1
1060.2
1060.1
1060.0
1060.1
1060.1
1060.2
1060.2
1060.0
1060.1
1060.0
1060.1
1060.0
1060.1
1060.1
1060.0
1060.1
1060.1
1060.1
1060.2
1060.1
1060.2
1060.0
1060.1
1060.1
1060.0
1060.1
1060.1
1060.1
1060.0
1060.0
1060.0
1060.1
1060.0
1060.2
1060.0
1060.1
1060.1
1060.0
1060.0
1060.0
1060.0
1060.0
1060.0
1060.0
1060.0
1060.1
1060.1
1060.0
1059.9
1060.1
1060.0
1060.1
1060.0
1060.0
1060.1
1060.0
1060.0
1060.0
1060.0
1060.1
1059.9
1060.0
1059.9
1060.0
1059.9
1060.1
1060.0
1059.9
1059.9
1060.1
1060.0
1060.0
1060.0
1060.0
1059.9
1059.9
1060.0
1059.9
1059.9
1060.0
1059.9
1059.8
1060.0
1059.9
1059.9
1059.9
1059.8
1060.0
1059.9
1060.0
1059.9
1059.9
1059.9
1059.9
1060.0
1060.0
1060.0
1059.9
1059.8
1059.9
1060.0
1060.0
1059.9
1059.8
1059.9
1059.9
1059.8
1059.9
1059.8
1059.9
1060.0
1059.9
1060.0
1059.9
1059.9
1059.9
1059.9
1059.9
1059.9
1059.9
1059.9
1060.0
1059.9
1060.0
1060.0
1060.0
1059.7
1059.8
1059.8
1059.7
1059.8
1059.9
1059.9
1059.9
1059.8
1059.7
1059.8
1059.9
1059.7
1059.8
1059.9
1059.9
1059.8
1059.8
1059.8
1059.8
1059.8
1059.8
1059.7
1059.9
1059.8
1059.8
1059.8
1059.8
